ordine;item_padre;descrizione_padre;item_figlio;descrizione_figlio;qta_richiesta_pezzo;unita_misura;scrap_factor;qta_completata;qta_prelevata;quantita_richiesta
503855;4831;RACC.22M/15F X URM CAR.LATERAL;1213;TERLUX 2812 TR (ABS);0,016621;KG;1,04470;3781,00000;67,00693;65,65313
503855;4831;RACC.22M/15F X URM CAR.LATERAL;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000514;KG;1,03500;3781,00000;2,05265;2,01145
503856;4838;RACC.22M/15F-22M X URM CAR.LAT;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000508;KG;1,03500;24497,00000;13,01017;12,88003
503856;4838;RACC.22M/15F-22M X URM CAR.LAT;1213;TERLUX 2812 TR (ABS);0,016426;KG;1,04470;24497,00000;424,43544;420,37445
503861;10139855;COPERCHIO HBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,01329;KG;1,07000;54956,00000;249,63210;781,49081
503861;10139855;COPERCHIO HBAC PP 22M/15F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000271;KG;1,07000;54956,00000;15,93956;15,93559
503861;10139855;COPERCHIO HBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,01329;KG;1,07000;54956,00000;531,95598;781,49081
503861;10139855;COPERCHIO HBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,01329;KG;1,07000;54956,00000;781,58808;781,49081
503864;10139857;COPERCHIO BBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,012603;KG;1,07000;78692,00000;1061,51289;1061,17815
503864;10139857;COPERCHIO BBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,012603;KG;1,07000;78692,00000;753,80326;1061,17815
503864;10139857;COPERCHIO BBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,012603;KG;1,07000;78692,00000;271,90694;1061,17815
503864;10139857;COPERCHIO BBAC PP 22M/15F;1448;RIFRATENE PP VERDE KE/2623 2%;0,000257;KG;1,07000;78692,00000;21,64811;21,63951
503864;10139857;COPERCHIO BBAC PP 22M/15F;10066414;PP RF365MO BOREALIS;0,012603;KG;1,07000;78692,00000;35,80269;1061,17815
503870;PT00137381;CONNETTORE T TY-CARE PER CPAP;PT00094745;LG ABS TR580;0,008034;KG;1,06000;1513,00000;13,25483;12,88477
503872;PT00137381;CONNETTORE T TY-CARE PER CPAP;PT00094745;LG ABS TR580;0,008034;KG;1,06000;1498,00000;12,75697;12,75703
503874;PT00137381;CONNETTORE T TY-CARE PER CPAP;PT00094745;LG ABS TR580;0,008034;KG;1,06000;1503,00000;18,43714;12,79961
503877;PT00145728;SUPPORTO DITA PER LINEA MDI;PT00094745;LG ABS TR580;0,00094;KG;1,06000;2000,00000;2,04180;1,99280
503879;PT00145728;SUPPORTO DITA PER LINEA MDI;PT00094745;LG ABS TR580;0,00094;KG;1,06000;2000,00000;1,99200;1,99280
503881;PT00145728;SUPPORTO DITA PER LINEA MDI;PT00094745;LG ABS TR580;0,00094;KG;1,06000;2000,00000;1,99200;1,99280
503888;10005252;RACC.'L' 15M-15F/22M CON LUER;1438;STYROLUX BATCH EF;0,000179;KG;1,03500;85783,00000;15,87001;15,89259
503888;10005252;RACC.'L' 15M-15F/22M CON LUER;1210;STYROLUX 656C CRISTALLO;0,005658;KG;1,03500;85783,00000;496,44527;502,34782
503889;10005251;RACC. 'L' 15M - 15F/22M;1438;STYROLUX BATCH EF;0,000174;KG;1,02000;81178,00000;11,34963;14,40747
503889;10005251;RACC. 'L' 15M - 15F/22M;1210;STYROLUX 656C CRISTALLO;0,005513;KG;1,02000;81178,00000;444,68424;456,48500
503889;10005251;RACC. 'L' 15M - 15F/22M;1438;STYROLUX BATCH EF;0,000174;KG;1,02000;81178,00000;14,41561;14,40747
503889;10005251;RACC. 'L' 15M - 15F/22M;1438;STYROLUX BATCH EF;0,000174;KG;1,02000;81178,00000;3,06598;14,40747
503901;3067;TAPPO CHIUSURA CATET.ESTENSIB.;PT00053274;RIBLENE FL23I;0,00143;KG;1,02130;74799,00000;109,20654;109,24087
503901;3067;TAPPO CHIUSURA CATET.ESTENSIB.;1432;COLORANTE ARANCIO;0,000028;KG;1,02130;74799,00000;2,16918;2,13898
503907;3353;COPERCHIO RACCOGLICOND.TUBO A;1430;COLORANTE VERDE;0,000337;KG;1,18000;25618,00000;10,27759;10,18725
503907;3353;COPERCHIO RACCOGLICOND.TUBO A;1213;TERLUX 2812 TR (ABS);0,016503;KG;1,03410;25618,00000;440,69538;437,19044
503929;10141363;RACCORDO FLEX PER TUBO NEO 10F;10004900;FMA 698 N V055 VA;0,00745;KG;1,03870;2601,00000;22,75715;20,12736
503930;10141364;RACCORDO FLEX PER TUBO NEO 15F;10004900;FMA 698 N V055 VA;0,00897;KG;1,03080;6717,00000;1,98786;62,10724
503930;10141364;RACCORDO FLEX PER TUBO NEO 15F;10004900;FMA 698 N V055 VA;0,00897;KG;1,03080;6717,00000;62,10459;62,10724
503930;10141364;RACCORDO FLEX PER TUBO NEO 15F;10004900;FMA 698 N V055 VA;0,00897;KG;1,03080;6717,00000;64,09245;62,10724
503932;10141366;RACC FLEX 22F CON SEDE CAVETTO;10004900;FMA 698 N V055 VA;0,01896;KG;1,02680;14163,00000;278,99593;275,72710
503932;10141366;RACC FLEX 22F CON SEDE CAVETTO;10004900;FMA 698 N V055 VA;0,01896;KG;1,02680;14163,00000;184,36196;275,72710
503932;10141366;RACC FLEX 22F CON SEDE CAVETTO;1424;MASTER PVC VERDE 72486;0,000289;KG;1,05000;14163,00000;4,34235;4,29776
503932;10141366;RACC FLEX 22F CON SEDE CAVETTO;10004900;FMA 698 N V055 VA;0,01896;KG;1,02680;14163,00000;94,63397;275,72710
503933;3298;RACC.NEON.10M,10M,15,NEON.CON;1213;TERLUX 2812 TR (ABS);0,00441;KG;1,06500;11098,00000;52,40067;52,12342
503933;3298;RACC.NEON.10M,10M,15,NEON.CON;1422;RIFRASTIR PS VERDE KE/1530 AT;0,00009;KG;1,95000;11098,00000;1,96392;1,94770
503934;3255;RACC.'L' 22M/15F,TUBO 'P' CON;1213;TERLUX 2812 TR (ABS);0,006563;KG;1,06500;23271,00000;167,64117;162,65487
503967;3279;RAC.3 VIE REBBI PARALL.22M/15F;1063;PVC AM 113 W 106;0,01951;KG;1,04860;10528,00000;215,38186;215,38378
504032;3332;RACCORDO DIRITTO 15M/TUBO P;1213;TERLUX 2812 TR (ABS);0,00287;KG;1,03770;375428,00000;1118,62020;1118,09929
504033;3390;FONDO FILTRO HYGROSTER 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000602;KG;1,08000;68557,00000;23,81262;44,57302
504033;3390;FONDO FILTRO HYGROSTER 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000602;KG;1,08000;68557,00000;12,22463;44,57302
504033;3390;FONDO FILTRO HYGROSTER 22M/15F;1210;STYROLUX 656C CRISTALLO;0,019455;KG;1,03880;68557,00000;1406,57117;1385,52696
504033;3390;FONDO FILTRO HYGROSTER 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000602;KG;1,08000;68557,00000;36,03725;44,57302
504034;3389;FONDO FILTRO STERIVENT 22M/15F;1210;STYROLUX 656C CRISTALLO;0,020203;KG;1,04460;24279,00000;15,33095;512,38532
504034;3389;FONDO FILTRO STERIVENT 22M/15F;1210;STYROLUX 656C CRISTALLO;0,020203;KG;1,04460;24279,00000;494,90155;512,38532
504034;3389;FONDO FILTRO STERIVENT 22M/15F;1421;RIFRASTIR PS VERDE FUME' KE;0,000625;KG;1,08000;24279,00000;13,20516;16,38833
504034;3389;FONDO FILTRO STERIVENT 22M/15F;1210;STYROLUX 656C CRISTALLO;0,020203;KG;1,04460;24279,00000;479,57060;512,38532
504035;3388;FONDO FILTRO STERIVENT 'S';1210;STYROLUX 656C CRISTALLO;0,01567;KG;1,03140;54474,00000;884,46585;880,41086
504035;3388;FONDO FILTRO STERIVENT 'S';1421;RIFRASTIR PS VERDE FUME' KE;0,000485;KG;1,08000;54474,00000;22,86628;28,53348
504036;4800;COPERCHIO 22F/15M CON CONO;1421;RIFRASTIR PS VERDE FUME' KE;0,000332;KG;1,08000;59609,00000;17,37128;21,37340
504036;4800;COPERCHIO 22F/15M CON CONO;1210;STYROLUX 656C CRISTALLO;0,010725;KG;1,02740;59609,00000;671,06288;656,82352
504037;3379;FONDO FILTRO HYGROBAC 'S';1421;RIFRASTIR PS VERDE FUME' KE;0,000323;KG;1,08000;236954,00000;35,42560;82,65903
504037;3379;FONDO FILTRO HYGROBAC 'S';1210;STYROLUX 656C CRISTALLO;0,010434;KG;1,02740;236954,00000;2564,42535;2540,12119
504037;3379;FONDO FILTRO HYGROBAC 'S';1421;RIFRASTIR PS VERDE FUME' KE;0,000323;KG;1,08000;236954,00000;66,47228;82,65903
504037;3379;FONDO FILTRO HYGROBAC 'S';1421;RIFRASTIR PS VERDE FUME' KE;0,000323;KG;1,08000;236954,00000;31,04668;82,65903
504066;4810;COPERCHIO FILTRO HYGROLIFE II;1438;STYROLUX BATCH EF;0,00033;KG;1,03500;24659,00000;2,05165;8,42228
504066;4810;COPERCHIO FILTRO HYGROLIFE II;1210;STYROLUX 656C CRISTALLO;0,01068;KG;1,02220;24659,00000;271,93945;269,20467
504066;4810;COPERCHIO FILTRO HYGROLIFE II;1438;STYROLUX BATCH EF;0,00033;KG;1,03500;24659,00000;4,21667;8,42228
504066;4810;COPERCHIO FILTRO HYGROLIFE II;1438;STYROLUX BATCH EF;0,00033;KG;1,03500;24659,00000;2,16502;8,42228
504087;PT00015830;COPERCHIO SUPERIORE DIGITVENT 6CH PP;1422;RIFRASTIR PS VERDE KE/1530 AT;0,000045;KG;1,06000;14861,00000;0,71591;0,70887
504087;PT00015830;COPERCHIO SUPERIORE DIGITVENT 6CH PP;PT00068277;BORMED RF830MO;0,002195;KG;1,06000;14861,00000;34,65021;34,57709
504088;PT00015831;TAPPO INFERIORE DIGITVENT 6CH PP;PT00068277;BORMED RF830MO;0,001156;KG;1,06000;15046,00000;18,46810;18,43677
504088;PT00015831;TAPPO INFERIORE DIGITVENT 6CH PP;1422;RIFRASTIR PS VERDE KE/1530 AT;0,000024;KG;1,06000;15046,00000;0,37690;0,38277
504089;4552;ANELLO PORTA ELASTICO MASCH. 4;10086274;ERACLENE MP90U;0,002133;KG;1,08950;104862,00000;244,58406;243,68917
504089;4552;ANELLO PORTA ELASTICO MASCH. 4;1431;COLORANTE GIALLO CD/791 AT;0,000044;KG;1,08950;104862,00000;3,88898;5,02687
504089;4552;ANELLO PORTA ELASTICO MASCH. 4;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000044;KG;1,08950;104862,00000;5,99117;5,02687
504134;3327;TAPPO 22F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000111;KG;1,03500;54895,00000;6,31965;6,30661
504134;3327;TAPPO 22F;1213;TERLUX 2812 TR (ABS);0,003587;KG;1,09040;54895,00000;214,92114;214,70888
504154;3347;RAC. 22F X TUBO CORRUGATO;1158;RIBLENE FF30;0,00703;KG;1,07630;182500,00000;136,21828;1380,86599
504154;3347;RAC. 22F X TUBO CORRUGATO;1158;RIBLENE FF30;0,00703;KG;1,07630;182500,00000;1436,11012;1380,86599
504154;3347;RAC. 22F X TUBO CORRUGATO;1158;RIBLENE FF30;0,00703;KG;1,07630;182500,00000;1299,89184;1380,86599
504159;3799;INSERT GUEDEL CANNULA SIZE 9 CM;10086274;ERACLENE MP90U;0,001666;KG;1,02000;66692,00000;113,52376;113,33105
504159;3799;INSERT GUEDEL CANNULA SIZE 9 CM;1431;COLORANTE GIALLO CD/791 AT;0,000034;KG;1,01880;66692,00000;2,33866;2,31016
504159;3799;INSERT GUEDEL CANNULA SIZE 9 CM;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000034;KG;1,02000;66692,00000;2,33866;2,31288
504206;4545;CORPO MASCHERA ANEST.MEDIUM AD;1054;AM 22 W 17;0,030258;KG;1,06210;64041,00000;1542,99393;2058,08701
504206;4545;CORPO MASCHERA ANEST.MEDIUM AD;1054;AM 22 W 17;0,030258;KG;1,06210;64041,00000;2065,25236;2058,08701
504206;4545;CORPO MASCHERA ANEST.MEDIUM AD;1054;AM 22 W 17;0,030258;KG;1,06210;64041,00000;522,25843;2058,08701
504208;4546;CORPO MASCH.ANEST.SMALL ADULT;1054;AM 22 W 17;0,02611;KG;1,07930;15600,00000;121,09364;439,61616
504208;4546;CORPO MASCH.ANEST.SMALL ADULT;1054;AM 22 W 17;0,02611;KG;1,07930;15600,00000;325,57466;439,61616
504208;4546;CORPO MASCH.ANEST.SMALL ADULT;1054;AM 22 W 17;0,02611;KG;1,07930;15600,00000;446,66830;439,61616
504243;4479;"RACCORDO ""T"" 22F, 22M, 22M";1156;PP 100-GA12;0,0097;KG;1,16400;6656,00000;77,77242;75,15156
504244;PT00083155;COPERCHIO EXHAL.VALVE AIROX E STANDARD;PT00068277;BORMED RF830MO;0,002725;KG;1,02000;12053,00000;33,93824;33,50131
504245;PT00083154;CORPO T 22M-22M-22M/15F EXH. AIROX;PT00068277;BORMED RF830MO;0,013;KG;1,02000;5938,00000;78,73788;78,73788
504248;PT00015826;BOCCOLA BLOCC. SACCA X TY-CARE PP;PT00068277;BORMED RF830MO;0,0014;KG;1,06000;206065,00000;47,59782;305,80046
504248;PT00015826;BOCCOLA BLOCC. SACCA X TY-CARE PP;PT00068277;BORMED RF830MO;0,0014;KG;1,06000;206065,00000;259,32602;305,80046
504248;PT00015826;BOCCOLA BLOCC. SACCA X TY-CARE PP;1439;MASTER AZZURRO 62210;0,000029;KG;1,06000;206065,00000;6,41149;6,33444
504248;PT00015826;BOCCOLA BLOCC. SACCA X TY-CARE PP;PT00068277;BORMED RF830MO;0,0014;KG;1,06000;206065,00000;306,92384;305,80046
504249;PT00015827;BOCCOLA SACCA SONDINO TY-CARE PP;1439;MASTER AZZURRO 62210;0,00002;KG;1,06000;224794,00000;4,72910;4,76563
504249;PT00015827;BOCCOLA SACCA SONDINO TY-CARE PP;PT00068277;BORMED RF830MO;0,0009;KG;1,06000;224794,00000;214,83507;214,45348
504250;3396;COPERCHIO HYGRO/STER/STER S;1210;STYROLUX 656C CRISTALLO;0,010557;KG;1,04340;12995,00000;142,45733;143,14218
504250;3396;COPERCHIO HYGRO/STER/STER S;1421;RIFRASTIR PS VERDE FUME' KE;0,000252;KG;1,16840;12995,00000;3,86607;3,82621
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;257553,00000;2043,12114;2053,55764
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;257553,00000;0,00000;2053,55764
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;257553,00000;8,77711;43,40798
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;257553,00000;34,90138;43,40798
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;257553,00000;17,49275;2053,55764
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;1448;RIFRATENE PP VERDE KE/2623 2%;0,000159;KG;1,06000;257553,00000;43,67849;43,40798
504251;10004101;COPERCHIO BARR.S/HYGR.S IN PP;10066414;PP RF365MO BOREALIS;0,007817;KG;1,02000;257553,00000;2060,61389;2053,55764
504258;3393;ANIMA PORTA BOBINA HYGROSTER;10086274;ERACLENE MP90U;0,001303;KG;1,05000;73682,00000;38,30810;100,80803
504258;3393;ANIMA PORTA BOBINA HYGROSTER;10086274;ERACLENE MP90U;0,001303;KG;1,05000;73682,00000;100,79697;100,80803
504258;3393;ANIMA PORTA BOBINA HYGROSTER;10086274;ERACLENE MP90U;0,001303;KG;1,05000;73682,00000;62,48887;100,80803
504258;3393;ANIMA PORTA BOBINA HYGROSTER;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000027;KG;1,05000;73682,00000;2,06309;2,08888
504339;3307;RACC.DIRITTO 22F T.NEONATALE;1422;RIFRASTIR PS VERDE KE/1530 AT;0,000261;KG;1,95000;3283,00000;0,89899;1,67088
504339;3307;RACC.DIRITTO 22F T.NEONATALE;1213;TERLUX 2812 TR (ABS);0,012771;KG;1,06500;3283,00000;48,05903;44,65246
504347;4841;VALV.DIGITVENT 12CH TY-CARE AD;1207;SINKRAL PD L 322;0,010814;KG;1,06000;43232,00000;534,78004;495,56150
504347;4841;VALV.DIGITVENT 12CH TY-CARE AD;1429;COLORANTE BIANCO PE/F 10040;0,000221;KG;1,06000;43232,00000;10,91740;10,12753
504349;4842;VALV.DIGITVENT 14CH TY-CARE AD;1430;COLORANTE VERDE;0,000221;KG;1,18000;55584,00000;0,23438;14,49520
504349;4842;VALV.DIGITVENT 14CH TY-CARE AD;1430;COLORANTE VERDE;0,000221;KG;1,18000;55584,00000;14,80132;14,49520
504349;4842;VALV.DIGITVENT 14CH TY-CARE AD;1207;SINKRAL PD L 322;0,010814;KG;1,06000;55584,00000;504,86494;637,15050
504349;4842;VALV.DIGITVENT 14CH TY-CARE AD;1207;SINKRAL PD L 322;0,010814;KG;1,06000;55584,00000;650,06677;637,15050
504349;4842;VALV.DIGITVENT 14CH TY-CARE AD;1207;SINKRAL PD L 322;0,010814;KG;1,06000;55584,00000;145,20183;637,15050
504349;4842;VALV.DIGITVENT 14CH TY-CARE AD;1430;COLORANTE VERDE;0,000221;KG;1,18000;55584,00000;14,56694;14,49520
504350;3278;RACC. TRE VIE REBBI PARALLELI;1063;PVC AM 113 W 106;0,01872;KG;1,04900;59806,00000;96,18204;1174,42717
504350;3278;RACC. TRE VIE REBBI PARALLELI;1063;PVC AM 113 W 106;0,01872;KG;1,04900;59806,00000;1207,49868;1174,42717
504350;3278;RACC. TRE VIE REBBI PARALLELI;1063;PVC AM 113 W 106;0,01872;KG;1,04900;59806,00000;1111,31664;1174,42717
504351;3350;OCCLUSORE PER RACCOGLICOND.;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000036;KG;1,02500;48547,00000;1,81684;1,79138
504351;3350;OCCLUSORE PER RACCOGLICOND.;10086274;ERACLENE MP90U;0,001708;KG;1,01500;48547,00000;85,14635;84,16205
504351;3350;OCCLUSORE PER RACCOGLICOND.;1431;COLORANTE GIALLO CD/791 AT;0,000035;KG;1,02530;48547,00000;1,76773;1,74213
504353;4438;TAPPO PER CORPO DIGITVENT;PT00053274;RIBLENE FL23I;0,00113;KG;1,06000;134766,00000;162,06545;161,42271
504354;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;71804,00000;3,90276;23,49714
504354;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;71804,00000;173,48320;919,10286
504354;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;71804,00000;914,28320;919,10286
504354;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;71804,00000;23,57520;23,49714
504354;3391;C. HYGROSTER,STERIVENT 22F/15M;1210;STYROLUX 656C CRISTALLO;0,012328;KG;1,03830;71804,00000;740,80000;919,10286
504354;3391;C. HYGROSTER,STERIVENT 22F/15M;1421;RIFRASTIR PS VERDE FUME' KE;0,000303;KG;1,08000;71804,00000;19,67244;23,49714
504359;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70391,00000;82,84894;901,99740
504359;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70391,00000;828,61725;901,99740
504359;4126;CORPO FILTRO SPIROM. 33M/30F;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,000271;KG;1,01530;70391,00000;19,56144;19,36782
504359;4126;CORPO FILTRO SPIROM. 33M/30F;10086274;ERACLENE MP90U;0,012621;KG;1,01530;70391,00000;911,46619;901,99740
504373;3419;BOCCOLA RIDUZ.30 M X CONNETT.;1210;STYROLUX 656C CRISTALLO;0,003857;KG;1,02580;56750,00000;225,04647;224,53198
504373;3419;BOCCOLA RIDUZ.30 M X CONNETT.;1438;STYROLUX BATCH EF;0,000061;KG;1,03500;56750,00000;3,58300;3,58291
504373;3419;BOCCOLA RIDUZ.30 M X CONNETT.;1422;RIFRASTIR PS VERDE KE/1530 AT;0,000121;KG;1,03500;56750,00000;7,10920;7,10709
504390;3815;RACC.15M X TUBO TRACHEALE D.8;1213;TERLUX 2812 TR (ABS);0,002322;KG;1,05500;57663,00000;142,82030;141,25763
504391;4468;TAPPOXCHIUSURA SONDINO TY-CARE;10130212;MDP 2894/60FC;0,001372;KG;1,29000;76600,00000;136,65816;135,57281
504391;4468;TAPPOXCHIUSURA SONDINO TY-CARE;1439;MASTER AZZURRO 62210;0,000028;KG;1,06000;76600,00000;2,31624;2,27349
504392;3359;CONNETTORE CONO LUER X FILTRI;1421;RIFRASTIR PS VERDE FUME' KE;0,000026;KG;1,08000;136778,00000;3,84201;3,84073
504392;3359;CONNETTORE CONO LUER X FILTRI;1221;K-RESIN KR 03;0,0009;KG;1,02280;136778,00000;126,37546;125,90688
504394;PT00108832;GUEDEL CANNULA SIZE 6 CM;1318;GRANULO PE-EVA GREENFLEX FC45;0,00674;KG;1,05010;14544,00000;103,42373;102,93769
504394;PT00108832;GUEDEL CANNULA SIZE 6 CM;1318;GRANULO PE-EVA GREENFLEX FC45;0,00674;KG;1,05010;14544,00000;64,04174;102,93769
504394;PT00108832;GUEDEL CANNULA SIZE 6 CM;1318;GRANULO PE-EVA GREENFLEX FC45;0,00674;KG;1,05010;14544,00000;39,38199;102,93769
504395;PT00015828;TAPPO INFERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,001205;KG;1,06000;49180,00000;62,80325;62,81761
504395;PT00015828;TAPPO INFERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000025;KG;1,06000;49180,00000;1,32825;1,30327
504395;PT00015828;TAPPO INFERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,001205;KG;1,06000;49180,00000;0,00000;62,81761
504395;PT00015828;TAPPO INFERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,001205;KG;1,06000;49180,00000;62,80325;62,81761
504396;PT00015828;TAPPO INFERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,001205;KG;1,06000;46800,00000;59,76907;59,77764
504396;PT00015828;TAPPO INFERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000025;KG;1,06000;46800,00000;1,26407;1,24020
504397;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,002234;KG;1,06000;50715,00000;120,37449;120,09515
504397;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,002234;KG;1,06000;50715,00000;120,09270;120,09515
504397;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000046;KG;1,06000;50715,00000;2,49065;2,47286
504397;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,002234;KG;1,06000;50715,00000;0,28179;120,09515
504398;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;1439;MASTER AZZURRO 62210;0,000046;KG;1,06000;48895,00000;2,39584;2,38412
504398;PT00015829;COPERCHIO SUPERIORE DIGITVENT PP;PT00068277;BORMED RF830MO;0,002234;KG;1,06000;48895,00000;115,79243;115,78532
504467;PT00137391;COPERCHIO VALV. ROTATORIA - TY-CARE NEO/PED;1317;GRANULO PC LEXAN 124R - 111;0,002262;KG;1,06000;500,00000;1,19900;1,19886
504468;3071;RACCORDO GIREVOLE X MOUNT 15M;1213;TERLUX 2812 TR (ABS);0,001749;KG;1,04000;92297,00000;170,50217;167,88455
504469;3030;CORPO NEBULIZZATORE AD UOVO;1438;STYROLUX BATCH EF;0,000175;KG;1,03500;36262,00000;5,05595;6,56795
504469;3030;CORPO NEBULIZZATORE AD UOVO;1210;STYROLUX 656C CRISTALLO;0,008595;KG;1,02140;36262,00000;328,04101;318,34167
504469;3030;CORPO NEBULIZZATORE AD UOVO;1210;STYROLUX 656C CRISTALLO;0,008595;KG;1,02140;36262,00000;59,47376;318,34167
504469;3030;CORPO NEBULIZZATORE AD UOVO;1210;STYROLUX 656C CRISTALLO;0,008595;KG;1,02140;36262,00000;268,56725;318,34167
504476;3326;TAPPO 22 M/19F;1213;TERLUX 2812 TR (ABS);0,005187;KG;1,06500;11712,00000;65,70784;64,69890
504476;3326;TAPPO 22 M/19F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,00016;KG;1,06000;11712,00000;1,84985;1,98636
504477;3329;RACCORDO DIRITTO 22F/15M;1213;TERLUX 2812 TR (ABS);0,0066;KG;1,06500;2614,00000;19,84381;18,37381
504481;3337;RAC.DRITTO 22M/19F,TUBO 'A'15F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000194;KG;1,03500;20016,00000;4,06743;4,01901
504481;3337;RAC.DRITTO 22M/19F,TUBO 'A'15F;1213;TERLUX 2812 TR (ABS);0,006268;KG;1,06500;20016,00000;135,07533;133,61521
504486;3327;TAPPO 22F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000111;KG;1,03500;46184,00000;5,33529;5,30585
504486;3327;TAPPO 22F;1213;TERLUX 2812 TR (ABS);0,003587;KG;1,09040;46184,00000;181,44692;180,63785
504489;3336;RACC. DIRITTO 22F,TUBO 'A'/15F;1213;TERLUX 2812 TR (ABS);0,005762;KG;1,03500;33015,00000;197,24735;196,89057
504489;3336;RACC. DIRITTO 22F,TUBO 'A'/15F;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000178;KG;1,02000;33015,00000;6,01926;5,99420
504497;10124373;VASCHETTA PP RC ADT;10066414;PP RF365MO BOREALIS;0,01061;KG;1,06000;41257,00000;439,95803;464,00098
504498;3257;RACC.22F/22M P.TEMP.D.7,8KENDA;1213;TERLUX 2812 TR (ABS);0,015083;KG;1,06500;6032,00000;102,90871;96,89440
504498;3257;RACC.22F/22M P.TEMP.D.7,8KENDA;1442;MASTER RIFRASTIR STYROLUX PS;0,000152;KG;1,06000;6032,00000;0,91719;0,97188
504499;4879;RACC.22M/15F TY-CARE TRACHEST.;10086274;ERACLENE MP90U;0,00588;KG;1,06000;6450,00000;54,38252;40,20156
504499;4879;RACC.22M/15F TY-CARE TRACHEST.;10091422;ADDITIVANTE ANTI UV SU BASE HDPE;0,00012;KG;1,06000;6450,00000;1,10848;0,82044
504500;4836;RACC.DRITTO 22M/15F-22M X URM;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000406;KG;1,05000;4400,00000;1,56647;1,87572
504500;4836;RACC.DRITTO 22M/15F-22M X URM;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000406;KG;1,05000;4400,00000;1,90363;1,87572
504500;4836;RACC.DRITTO 22M/15F-22M X URM;1426;ABS VERDE FUMEE' KE/1740 3% AT;0,000406;KG;1,05000;4400,00000;0,33716;1,87572
504500;4836;RACC.DRITTO 22M/15F-22M X URM;1213;TERLUX 2812 TR (ABS);0,013134;KG;1,04470;4400,00000;61,27909;60,37280
504561;10138831;RACCORDO 15FLEX D.8,0-11.0;10124024;PVC AM 171F W 130 DEHT;0,00737;KG;1,04000;48026,00000;369,62178;368,10968
